batch_loss
3.6703641414642334
3.577413558959961
3.7382874488830566
3.7851686477661133
3.6901326179504395
3.8454205989837646
3.6172373294830322
3.909348487854004
3.8457350730895996
4.067646026611328
3.561399459838867
3.8341147899627686
3.8522839546203613
4.177977561950684
3.7890660762786865
3.5984535217285156
3.931701898574829
3.708017349243164
4.061803817749023
3.8642756938934326
3.8361172676086426
3.8847649097442627
3.7518231868743896
3.5496809482574463
3.929931879043579
4.172736167907715
3.966888427734375
3.9551100730895996
3.7063138484954834
3.9617996215820312
3.897183895111084
3.648498296737671
4.027443885803223
3.9069976806640625
3.672374963760376
3.791158676147461
3.9522342681884766
3.7932751178741455
3.5883843898773193
3.7390031814575195
3.4790968894958496
4.019576072692871
3.565176010131836
3.9337387084960938
3.7434849739074707
3.7507200241088867
3.876011610031128
3.7544031143188477
3.9015560150146484
3.8305068016052246
3.526115894317627
3.8681018352508545
3.6288819313049316
3.7354884147644043
3.6221184730529785
3.674679756164551
3.6087801456451416
3.7641704082489014
3.5994362831115723
3.6384122371673584
3.714574098587036
3.792600154876709
4.081310272216797
3.6244349479675293
3.6200456619262695
3.8946313858032227
3.8037469387054443
3.6152472496032715
3.6290788650512695
3.7508444786071777
3.7280819416046143
3.8584375381469727
3.6640660762786865
3.6565170288085938
3.808595657348633
3.539396286010742
3.660810708999634
3.738805055618286
3.617833375930786
3.6706337928771973
3.7538504600524902
3.8076248168945312
3.7981133460998535
3.7359728813171387
3.597032070159912
3.749513626098633
3.7521347999572754
3.6935782432556152
3.5705418586730957
3.791083812713623
3.546536445617676
3.5836572647094727
3.7288312911987305
3.645538330078125
3.5442638397216797
3.517012119293213
3.695071220397949
3.7083895206451416
3.759350061416626
3.699636459350586
3.654177665710449
3.6825857162475586
3.646566867828369
3.5738649368286133
3.663386583328247
3.690154552459717
3.8184666633605957
3.695552349090576
3.7552661895751953
3.655661106109619
3.656710147857666
3.6564295291900635
3.644482135772705
3.6438002586364746
3.6131534576416016
3.6122069358825684
3.6622021198272705
3.5948190689086914
3.667483329772949
3.553203821182251
3.664302349090576
3.68186092376709
3.6632273197174072
3.6870033740997314
3.6306424140930176
3.647759199142456
3.5368356704711914
3.646183967590332
3.7288715839385986
3.595937728881836
3.707521438598633
3.600675582885742
3.6186366081237793
3.682220220565796
3.610102653503418
3.614609956741333
3.6210503578186035
3.6138768196105957
3.626898765563965
3.7025508880615234
3.495400905609131
3.6662020683288574
3.6510696411132812
3.6584978103637695
3.6580400466918945
3.645779609680176
3.7594921588897705
3.6448757648468018
3.5471584796905518
3.700967788696289
3.7069010734558105
3.778348445892334
3.5960934162139893
3.6335079669952393
3.593752861022949
3.638589859008789
3.7120540142059326
3.7232117652893066
3.6326069831848145
3.702714681625366
3.600778102874756
3.594339370727539
3.638643741607666
3.576056957244873
3.582763671875
3.6664037704467773
3.722014904022217
3.5905985832214355
3.613619565963745
3.656632900238037
3.6501336097717285
3.6463265419006348
3.6626229286193848
3.6613121032714844
3.6300041675567627
3.672595500946045
3.68379282951355
3.64864444732666
3.6758925914764404
3.5632119178771973
3.601742744445801
3.611955404281616
3.629848003387451
3.595691204071045
3.7109014987945557
3.6104931831359863
3.6378936767578125
3.561805009841919
3.6399474143981934
3.6323392391204834
3.5475220680236816
3.5982820987701416
3.583956718444824
3.61714243888855
3.627800941467285
3.6029272079467773
3.646121025085449
3.6398909091949463
3.579965829849243
3.6700568199157715
3.684307336807251
3.6378040313720703
3.6358909606933594
3.6259193420410156
3.640310049057007
3.630969285964966
3.617680549621582
3.624346971511841
3.626220464706421
3.6601836681365967
3.7023775577545166
3.606318950653076
3.563861846923828
3.649043083190918
3.6163604259490967
3.6606271266937256
3.57606840133667
3.71657395362854
3.6819286346435547
3.632328510284424
3.6123361587524414
3.6437947750091553
3.6664247512817383
3.6309428215026855
3.6096115112304688
3.6232500076293945
3.621183395385742
3.658937931060791
3.597132921218872
3.589620351791382
3.6347784996032715
3.5816073417663574
3.5809803009033203
3.6211328506469727
3.6390748023986816
3.5390849113464355
3.5650010108947754
3.6177656650543213
3.585404634475708
3.650514602661133
3.6252832412719727
3.6420888900756836
3.631284475326538
3.6120762825012207
3.627542018890381
3.5925450325012207
3.6810293197631836
3.618474245071411
3.5623250007629395
3.6456594467163086
3.569456100463867
3.606078863143921
3.582798480987549
3.6964786052703857
3.5851879119873047
3.618528127670288
3.618101119995117
3.6344237327575684
3.6687397956848145
3.6317238807678223
3.649153709411621
3.618184804916382
3.674894332885742
3.5776829719543457
3.633258581161499
3.5859012603759766
3.616166114807129
3.5667285919189453
3.604095220565796
3.6422038078308105
3.608504295349121
3.6593215465545654
3.6249427795410156
3.6711719036102295
3.6707024574279785
3.635715961456299
3.634688377380371
3.595734119415283
3.6357386112213135
3.616976261138916
3.6231167316436768
3.62998366355896
3.6689274311065674
3.613903522491455
3.57991361618042
3.6162164211273193
3.6087124347686768
3.586195468902588
3.6483240127563477
3.6149978637695312
3.6163172721862793
3.6192944049835205
3.6434221267700195
3.6530208587646484
3.6253976821899414
3.6087613105773926
3.581676959991455
3.54382061958313
3.609757423400879
3.6023383140563965
3.586705207824707
3.614788055419922
3.581836700439453
3.6661648750305176
3.5849897861480713
3.6209075450897217
3.596285820007324
3.5919928550720215
3.641960859298706
3.5892815589904785
3.6766037940979004
3.621580123901367
3.6526646614074707
3.5700063705444336
3.596766471862793
3.5972418785095215
3.6083450317382812
3.606973171234131
3.5814971923828125
3.592658519744873
3.6249446868896484
3.589812755584717
3.609070062637329
3.705556869506836
3.6514670848846436
3.6053872108459473
3.6332309246063232
3.543745517730713
3.6437010765075684
3.58984375
3.6415698528289795
3.574972152709961
3.5011258125305176
3.7293691635131836
3.6053693294525146
