train_acc,val_acc
78.34708623712001,82.38533365256353
83.95741587925949,83.75688340116974
85.68044807388088,83.92105893217499
86.92462268587798,84.09891575743065
87.8712215143871,84.10917672811848
88.74855701398093,84.18784417005848
89.40698619008936,83.89711666723672
89.97648467228184,84.02708896261586
90.64603018512976,83.56192495810103
91.18303475992988,83.69189725348018
