train_acc,val_acc
74.01855573132669,79.84061292198243
82.1719611783317,82.4537401238157
84.64235324297746,83.43879330984711
86.22514857411603,84.07155316892978
87.44623540980803,84.13311899305674
88.49202616614647,83.8560727844854
89.3231861131301,84.39306358381504
90.03377656163154,84.43068714300372
90.80165889948266,84.49909361425591
91.4951472914618,84.42726681944112
