train_acc,val_acc
79.75544059173116,83.80476793104627
85.87284620975673,86.08270342374388
87.86694600025653,86.05192051168041
89.03587156355552,86.71888360638917
90.0722561888067,86.53418613400828
91.13001838471077,86.55812839894654
92.0364273803925,86.30160413175086
92.96335884390098,86.00403598180388
93.8287229039292,86.10322536511954
94.52990722134336,85.86380271573691
