train_acc,val_acc
79.8503570054299,84.40674487806547
86.15246483389627,85.76461333242125
88.23720552396426,86.15795054212128
89.70199666509897,85.71672880254472
91.0633203642738,85.95615145192735
92.24934798409508,86.07928310018127
93.50549403565779,85.99377501111606
94.6188379152593,85.67910524335602
95.49018769507033,85.20710059171597
96.18795160118005,84.86848855901768
