train_acc,val_acc
65.49916627474454,76.6084071553169
79.57672410107315,80.98984163901905
83.02278849031596,82.6418579197592
84.65346957971695,83.59954851728973
85.75227671127453,83.89711666723672
86.54153661977853,84.15706125799501
87.17602291675574,84.44094811369156
87.63777844285775,84.40674487806547
88.19787079396298,84.51619523206895
88.5570139809312,84.4204261723159
